0,timestamp,1_1_mean,1_2_mean,1_3_mean,2_1_mean,2_2_mean,2_3_mean,1_1_std,1_2_std,1_3_std,2_1_std,2_2_std,2_3_std,1_1_max,1_2_max,1_3_max,2_1_max,2_2_max,2_3_max,1_1_min,1_2_min,1_3_min,2_1_min,2_2_min,2_3_min,label
36,1464138563.0,-0.009465,0.004484,1.013492,-0.005106,-0.00801,-0.006644,0.0,0.0,0.0,0.0,0.0,0.0,-0.009465,0.004484,1.013492,-0.005106,-0.00801,-0.006644,-0.009465,0.004484,1.013492,-0.005106,-0.00801,-0.006644,2.0
37,1464138563.0,-0.0098525,0.004465,1.013563,-0.0049605,-0.0079945,-0.0067694999999999995,0.0003875000000000007,1.899999999999992e-05,7.099999999993223e-05,0.00014550000000000023,1.549999999999989e-05,0.00012550000000000018,-0.009465,0.004484,1.013634,-0.004815,-0.007979,-0.006644,-0.01024,0.004446,1.013492,-0.005106,-0.00801,-0.006895,2.0
38,1464138633.0,-0.010055,0.0043363333333333335,1.014394,-0.005128999999999999,-0.008364666666666666,-0.006756333333333333,0.000214048281157936,8.90031210439026e-05,0.0006271714279206202,0.0002377155162513938,0.00035247348206007736,0.00010260062811157114,-0.009755,0.004446,1.01517,-0.004815,-0.007979,-0.00665,-0.01024,0.004228,1.013634,-0.00539,-0.008831,-0.006895,2.0
39,1464138690.0,-0.009954,0.004558666666666667,1.014518,-0.0053349999999999995,-0.008641333333333332,-0.0066486666666666664,0.00016984895250388426,0.0003943994027491535,0.00048540292541348733,0.00010960231141114992,0.00025283239947091916,6.20609019879309e-05,-0.009755,0.005113,1.01517,-0.005182,-0.008284,-0.006572,-0.01017,0.004228,1.014006,-0.005433,-0.008831,-0.006724,2.0
40,1464138771.0,-0.009937,0.005113,1.014006,-0.005433,-0.008809,-0.006572,0.0,0.0,0.0,0.0,0.0,0.0,-0.009937,0.005113,1.014006,-0.005433,-0.008809,-0.006572,-0.009937,0.005113,1.014006,-0.005433,-0.008809,-0.006572,2.0
41,1464138866.0,-0.0095465,0.0046075,1.0139870000000002,-0.0050095,-0.008464,-0.006531,0.0002224999999999996,0.0002515,0.00010900000000002574,1.650000000000002e-05,2.2000000000000318e-05,5.299999999999966e-05,-0.009324,0.004859,1.014096,-0.004993,-0.008442,-0.006478,-0.009769,0.004356,1.013878,-0.005026,-0.008486,-0.006584,2.0
42,1464138933.0,-0.009694000000000001,0.004451999999999999,1.014217,-0.0051655,-0.008418,-0.006644,7.499999999999955e-05,9.600000000000017e-05,0.0003389999999999782,0.0001724999999999999,2.3999999999999716e-05,6.000000000000016e-05,-0.009619,0.004548,1.014556,-0.004993,-0.008394,-0.006584,-0.009769,0.004356,1.013878,-0.005338,-0.008442,-0.006704,2.0
43,1464138982.0,-0.009732666666666667,0.004814,1.014525,-0.005524333333333333,-0.008641333333333332,-0.006562666666666667,0.0002427211477303856,0.000592402453292242,0.00019028575003570138,0.00015066592920173516,0.00018815832576730567,0.00010764860529622396,-0.009509,0.005635,1.014741,-0.005338,-0.008394,-0.006443,-0.01007,0.004259,1.014278,-0.005707,-0.00885,-0.006704,2.0
44,1464139036.0,-0.0097895,0.004947,1.0145095,-0.0056175,-0.008765,-0.0064919999999999995,0.00028050000000000037,0.0006880000000000002,0.0002314999999999401,8.950000000000017e-05,8.5e-05,4.9e-05,-0.009509,0.005635,1.014741,-0.005528,-0.00868,-0.006443,-0.01007,0.004259,1.014278,-0.005707,-0.00885,-0.006541,2.0
45,1464139164.0,-0.009908,0.005669,1.014041,-0.005418,-0.008254,-0.006277,0.0,0.0,0.0,0.0,0.0,0.0,-0.009908,0.005669,1.014041,-0.005418,-0.008254,-0.006277,-0.009908,0.005669,1.014041,-0.005418,-0.008254,-0.006277,2.0
46,1464139164.0,-0.010372,0.005384,1.015215,-0.0052475,-0.0083445,-0.006659999999999999,0.000464,0.0002850000000000001,0.0011740000000000084,0.00017050000000000008,9.05000000000003e-05,0.0003830000000000001,-0.009908,0.005669,1.016389,-0.005077,-0.008254,-0.006277,-0.010836,0.005099,1.014041,-0.005418,-0.008435,-0.007043,2.0
47,1464139233.0,-0.011117666666666666,0.005468666666666667,1.017263,-0.005493333333333333,-0.009029666666666667,-0.0069570000000000005,0.00022626582203731597,0.0002623564157570553,0.0006603695934853177,0.000310919425074872,0.0004205126500937743,7.279194094586761e-05,-0.010836,0.005681,1.017985,-0.005077,-0.008435,-0.006865,-0.01139,0.005099,1.016389,-0.005824,-0.009332,-0.007043,2.0
48,1464139269.0,-0.01153,0.00491,1.0180660000000001,-0.005715666666666667,-0.009381666666666667,-0.006807333333333333,0.0003986886838959275,0.0010517075005279115,0.0005675050660567425,0.0001020076249873292,7.741805703810641e-05,0.0001560648013557899,-0.011127,0.005681,1.018798,-0.005579,-0.009322,-0.006594,-0.012073,0.003423,1.017415,-0.005824,-0.009491,-0.006963,2.0
49,1464139371.0,-0.012073,0.003423,1.018798,-0.005744,-0.009491,-0.006594,0.0,0.0,0.0,0.0,0.0,0.0,-0.012073,0.003423,1.018798,-0.005744,-0.009491,-0.006594,-0.012073,0.003423,1.018798,-0.005744,-0.009491,-0.006594,2.0
0,1464139469.0,-0.010576499999999999,0.0054,1.0157474999999998,-0.005534,-0.008663,-0.0064080000000000005,6.649999999999972e-05,0.0004199999999999998,0.0002134999999999776,9.699999999999986e-05,0.0001269999999999995,0.00015299999999999992,-0.01051,0.00582,1.015961,-0.005437,-0.008536,-0.006255,-0.010643,0.00498,1.015534,-0.005631,-0.00879,-0.006561,2.0
1,1464139506.0,-0.010460666666666667,0.005737,1.0153046666666665,-0.0056359999999999995,-0.008511,-0.006465000000000001,4.126607430915742e-05,7.99541535297987e-05,0.00042565191830361336,0.0002453826943096572,5.1697840058039586e-05,0.00018640278967869565,-0.010409,0.00582,1.015672,-0.005338,-0.008439,-0.006255,-0.01051,0.005629,1.014708,-0.005939,-0.008558,-0.006708,2.0
2,1464139563.0,-0.010371333333333335,0.006034666666666667,1.0150513333333333,-0.005684666666666667,-0.008551999999999999,-0.006489000000000001,9.407207638590535e-05,0.00048271753875555657,0.0004397039408005329,0.00025389542904292095,8.99147744626357e-05,0.0001606798058251255,-0.010242,0.006713,1.015672,-0.005338,-0.008439,-0.006327,-0.010463,0.005629,1.014708,-0.005939,-0.008659,-0.006708,2.0
3,1464139671.0,-0.010242,0.006713,1.014774,-0.005777,-0.008659,-0.006327,0.0,0.0,0.0,0.0,0.0,0.0,-0.010242,0.006713,1.014774,-0.005777,-0.008659,-0.006327,-0.010242,0.006713,1.014774,-0.005777,-0.008659,-0.006327,2.0
4,1464139766.0,-0.010315999999999999,0.0059795000000000004,1.0156865000000002,-0.005761499999999999,-0.008240500000000001,-0.0065685,6.900000000000048e-05,0.00022849999999999997,0.0001455000000000206,0.00015050000000000003,0.00018650000000000003,0.00015850000000000022,-0.010247,0.006208,1.015832,-0.005611,-0.008054,-0.00641,-0.010385,0.005751,1.015541,-0.005912,-0.008427,-0.006727,2.0
5,1464139766.0,-0.010315999999999999,0.0059795000000000004,1.0156865000000002,-0.005761499999999999,-0.008240500000000001,-0.0065685,6.900000000000048e-05,0.00022849999999999997,0.0001455000000000206,0.00015050000000000003,0.00018650000000000003,0.00015850000000000022,-0.010247,0.006208,1.015832,-0.005611,-0.008054,-0.00641,-0.010385,0.005751,1.015541,-0.005912,-0.008427,-0.006727,2.0
6,1464139892.0,-0.010203,0.006029,1.014653,-0.005872,-0.008519,-0.006741,0.0,0.0,0.0,0.0,0.0,0.0,-0.010203,0.006029,1.014653,-0.005872,-0.008519,-0.006741,-0.010203,0.006029,1.014653,-0.005872,-0.008519,-0.006741,2.0
7,1464139892.0,-0.010200666666666667,0.005722666666666667,1.0149283333333334,-0.005694666666666667,-0.008594333333333334,-0.0067276666666666665,0.00016126651508880827,0.0003714030455209303,0.0001981267832026402,0.00019694556495528266,0.00013731067774292772,2.7776888874666417e-05,-0.010002,0.006029,1.015111,-0.00542,-0.008477,-0.006689,-0.010397,0.0052,1.014653,-0.005872,-0.008787,-0.006753,2.0
8,1464139925.0,-0.0101995,0.0055695,1.015066,-0.005606,-0.008632,-0.0067209999999999995,0.00019749999999999976,0.00036950000000000004,4.500000000007276e-05,0.00018599999999999997,0.00015499999999999976,3.2000000000000344e-05,-0.010002,0.005939,1.015111,-0.00542,-0.008477,-0.006689,-0.010397,0.0052,1.015021,-0.005792,-0.008787,-0.006753,2.0
9,1464140072.0,-0.0101515,0.005265000000000001,1.014796,-0.005657,-0.00848,-0.0064600000000000005,9.150000000000044e-05,4.000000000000097e-06,5.500000000002725e-05,0.00011800000000000005,0.00039400000000000025,8.699999999999984e-05,-0.01006,0.005269,1.014851,-0.005539,-0.008086,-0.006373,-0.010243,0.005261,1.014741,-0.005775,-0.008874,-0.006547,2.0
10,1464140133.0,-0.010177499999999999,0.005183,1.0152275,-0.005549999999999999,-0.008327,-0.006354,0.00011750000000000042,7.799999999999994e-05,0.00048650000000005633,1.1000000000000159e-05,0.0002409999999999999,1.899999999999992e-05,-0.01006,0.005261,1.015714,-0.005539,-0.008086,-0.006335,-0.010295,0.005105,1.014741,-0.005561,-0.008568,-0.006373,2.0
11,1464140162.0,-0.010295,0.005105,1.015714,-0.005561,-0.008568,-0.006335,0.0,0.0,0.0,0.0,0.0,0.0,-0.010295,0.005105,1.015714,-0.005561,-0.008568,-0.006335,-0.010295,0.005105,1.015714,-0.005561,-0.008568,-0.006335,2.0
12,1464140208.0,-0.0101945,0.0049645,1.01504,-0.0053475,-0.00867,-0.0065905,0.0001004999999999999,0.0001004999999999999,0.0006070000000000242,0.00026250000000000015,0.0002490000000000001,0.00012850000000000014,-0.010094,0.005065,1.015647,-0.005085,-0.008421,-0.006462,-0.010295,0.004864,1.014433,-0.00561,-0.008919,-0.006719,4.0
13,1464140271.0,-0.010094,0.005065,1.014433,-0.005085,-0.008421,-0.006719,0.0,0.0,0.0,0.0,0.0,0.0,-0.010094,0.005065,1.014433,-0.005085,-0.008421,-0.006719,-0.010094,0.005065,1.014433,-0.005085,-0.008421,-0.006719,4.0
14,1464140368.0,-0.010058,0.005416,1.014098,-0.005553,-0.008792,-0.006671,0.0,0.0,0.0,0.0,0.0,0.0,-0.010058,0.005416,1.014098,-0.005553,-0.008792,-0.006671,-0.010058,0.005416,1.014098,-0.005553,-0.008792,-0.006671,4.0
15,1464140368.0,-0.010221999999999998,0.0053205,1.0143935,-0.0055305,-0.008570999999999999,-0.006692,0.00016400000000000008,9.55000000000001e-05,0.0002955000000000041,2.249999999999995e-05,0.00022099999999999984,2.1000000000000185e-05,-0.010058,0.005416,1.014689,-0.005508,-0.00835,-0.006671,-0.010386,0.005225,1.014098,-0.005553,-0.008792,-0.006713,4.0
16,1464140449.0,-0.010386,0.005225,1.014689,-0.005508,-0.00835,-0.006713,0.0,0.0,0.0,0.0,0.0,0.0,-0.010386,0.005225,1.014689,-0.005508,-0.00835,-0.006713,-0.010386,0.005225,1.014689,-0.005508,-0.00835,-0.006713,4.0
17,1464140571.0,-0.009542,0.006829,1.0146475,-0.005468499999999999,-0.0087665,-0.0065035,4.000000000000531e-06,0.0004780000000000001,0.000595499999999971,6.349999999999975e-05,0.00018250000000000037,5.6500000000000127e-05,-0.009538,0.007307,1.015243,-0.005405,-0.008584,-0.006447,-0.009546,0.006351,1.014052,-0.005532,-0.008949,-0.00656,4.0
18,1464140637.0,-0.009546,0.006351,1.014052,-0.005405,-0.008584,-0.006447,0.0,0.0,0.0,0.0,0.0,0.0,-0.009546,0.006351,1.014052,-0.005405,-0.008584,-0.006447,-0.009546,0.006351,1.014052,-0.005405,-0.008584,-0.006447,4.0
19,1464140749.0,-0.010264,0.006176,1.01557,-0.005709,-0.008189,-0.006777,0.0,0.0,0.0,0.0,0.0,0.0,-0.010264,0.006176,1.01557,-0.005709,-0.008189,-0.006777,-0.010264,0.006176,1.01557,-0.005709,-0.008189,-0.006777,4.0
20,1464140749.0,-0.010450500000000001,0.004843,1.0155065,-0.0054435,-0.008435999999999999,-0.006895,0.00018650000000000003,0.001333,6.349999999999412e-05,0.0002654999999999997,0.0002469999999999998,0.00011800000000000005,-0.010264,0.006176,1.01557,-0.005178,-0.008189,-0.006777,-0.010637,0.00351,1.015443,-0.005709,-0.008683,-0.007013,4.0
21,1464140808.0,0.0333065,0.4897135,0.5559740000000001,-0.004882,-0.08165549999999999,-0.0160295,0.043943499999999996,0.4862035,0.459469,0.00029600000000000026,0.0729725,0.009016499999999998,0.07725,0.975917,1.015443,-0.004586,-0.008683,-0.007013,-0.010637,0.00351,0.096505,-0.005178,-0.154628,-0.025046,4.0
22,1464140871.0,0.07725,0.975917,0.096505,-0.004586,-0.154628,-0.025046,0.0,0.0,0.0,0.0,0.0,0.0,0.07725,0.975917,0.096505,-0.004586,-0.154628,-0.025046,0.07725,0.975917,0.096505,-0.004586,-0.154628,-0.025046,4.0
23,1464141171.0,0.04176,0.295881,0.949104,-0.006515,-0.018172,0.012795,0.0,0.0,0.0,0.0,0.0,0.0,0.04176,0.295881,0.949104,-0.006515,-0.018172,0.012795,0.04176,0.295881,0.949104,-0.006515,-0.018172,0.012795,1.0
24,1464141471.0,0.144978,0.557273,0.40731,-0.031923,-0.08467,-0.236501,0.0,0.0,0.0,0.0,0.0,0.0,0.144978,0.557273,0.40731,-0.031923,-0.08467,-0.236501,0.144978,0.557273,0.40731,-0.031923,-0.08467,-0.236501,1.0
25,1464141471.0,0.144978,0.557273,0.40731,-0.031923,-0.08467,-0.236501,0.0,0.0,0.0,0.0,0.0,0.0,0.144978,0.557273,0.40731,-0.031923,-0.08467,-0.236501,0.144978,0.557273,0.40731,-0.031923,-0.08467,-0.236501,1.0
26,1464141771.0,0.062685,0.259914,0.968082,-0.00284,-0.005412,-0.009157,0.0,0.0,0.0,0.0,0.0,0.0,0.062685,0.259914,0.968082,-0.00284,-0.005412,-0.009157,0.062685,0.259914,0.968082,-0.00284,-0.005412,-0.009157,1.0
27,1464142071.0,-0.030331,0.555883,0.830187,0.011054,-0.059596,-0.077138,0.0,0.0,0.0,0.0,0.0,0.0,-0.030331,0.555883,0.830187,0.011054,-0.059596,-0.077138,-0.030331,0.555883,0.830187,0.011054,-0.059596,-0.077138,6.0
28,1464142071.0,-0.030331,0.555883,0.830187,0.011054,-0.059596,-0.077138,0.0,0.0,0.0,0.0,0.0,0.0,-0.030331,0.555883,0.830187,0.011054,-0.059596,-0.077138,-0.030331,0.555883,0.830187,0.011054,-0.059596,-0.077138,6.0
29,1464142371.0,0.670465,0.112804,0.737279,-0.004456,-0.009893,-0.015067,0.0,0.0,0.0,0.0,0.0,0.0,0.670465,0.112804,0.737279,-0.004456,-0.009893,-0.015067,0.670465,0.112804,0.737279,-0.004456,-0.009893,-0.015067,6.0
30,1464142670.0,0.051397,0.978232,0.055156,0.000565,-0.194527,0.009738,0.0,0.0,0.0,0.0,0.0,0.0,0.051397,0.978232,0.055156,0.000565,-0.194527,0.009738,0.051397,0.978232,0.055156,0.000565,-0.194527,0.009738,4.0
31,1464142670.0,0.051397,0.978232,0.055156,0.000565,-0.194527,0.009738,0.0,0.0,0.0,0.0,0.0,0.0,0.051397,0.978232,0.055156,0.000565,-0.194527,0.009738,0.051397,0.978232,0.055156,0.000565,-0.194527,0.009738,4.0
32,1464142970.0,0.13754,0.973954,0.039004,0.053794,0.002434,0.13868,0.0,0.0,0.0,0.0,0.0,0.0,0.13754,0.973954,0.039004,0.053794,0.002434,0.13868,0.13754,0.973954,0.039004,0.053794,0.002434,0.13868,4.0
33,1464143270.0,0.05906,0.025186,0.986184,-0.023337,-0.011153,0.001921,0.0,0.0,0.0,0.0,0.0,0.0,0.05906,0.025186,0.986184,-0.023337,-0.011153,0.001921,0.05906,0.025186,0.986184,-0.023337,-0.011153,0.001921,4.0
34,1464143270.0,0.05906,0.025186,0.986184,-0.023337,-0.011153,0.001921,0.0,0.0,0.0,0.0,0.0,0.0,0.05906,0.025186,0.986184,-0.023337,-0.011153,0.001921,0.05906,0.025186,0.986184,-0.023337,-0.011153,0.001921,4.0
35,1464143570.0,-0.007727,-0.004912,1.011322,-0.004222,-0.006282,-0.01071,0.0,0.0,0.0,0.0,0.0,0.0,-0.007727,-0.004912,1.011322,-0.004222,-0.006282,-0.01071,-0.007727,-0.004912,1.011322,-0.004222,-0.006282,-0.01071,1.0
36,1464143870.0,-0.007672,-0.003229,1.010198,-0.003995,-0.006478,-0.010737,0.0,0.0,0.0,0.0,0.0,0.0,-0.007672,-0.003229,1.010198,-0.003995,-0.006478,-0.010737,-0.007672,-0.003229,1.010198,-0.003995,-0.006478,-0.010737,1.0
37,1464143870.0,-0.007672,-0.003229,1.010198,-0.003995,-0.006478,-0.010737,0.0,0.0,0.0,0.0,0.0,0.0,-0.007672,-0.003229,1.010198,-0.003995,-0.006478,-0.010737,-0.007672,-0.003229,1.010198,-0.003995,-0.006478,-0.010737,1.0
38,1464144170.0,-0.006796,-0.003098,1.009312,-0.003784,-0.005894,-0.010432,0.0,0.0,0.0,0.0,0.0,0.0,-0.006796,-0.003098,1.009312,-0.003784,-0.005894,-0.010432,-0.006796,-0.003098,1.009312,-0.003784,-0.005894,-0.010432,1.0
39,1464144470.0,-0.00655,-0.002881,1.009202,-0.004064,-0.005971,-0.010693,0.0,0.0,0.0,0.0,0.0,0.0,-0.00655,-0.002881,1.009202,-0.004064,-0.005971,-0.010693,-0.00655,-0.002881,1.009202,-0.004064,-0.005971,-0.010693,1.0
40,1464144470.0,-0.00655,-0.002881,1.009202,-0.004064,-0.005971,-0.010693,0.0,0.0,0.0,0.0,0.0,0.0,-0.00655,-0.002881,1.009202,-0.004064,-0.005971,-0.010693,-0.00655,-0.002881,1.009202,-0.004064,-0.005971,-0.010693,1.0
41,1464144770.0,-0.006143,-0.002856,1.008524,-0.00368,-0.005647,-0.010775,0.0,0.0,0.0,0.0,0.0,0.0,-0.006143,-0.002856,1.008524,-0.00368,-0.005647,-0.010775,-0.006143,-0.002856,1.008524,-0.00368,-0.005647,-0.010775,1.0
42,1464145070.0,-0.007057,-0.003326,1.010433,-0.003788,-0.00545,-0.010682,0.0,0.0,0.0,0.0,0.0,0.0,-0.007057,-0.003326,1.010433,-0.003788,-0.00545,-0.010682,-0.007057,-0.003326,1.010433,-0.003788,-0.00545,-0.010682,1.0
43,1464145070.0,-0.007057,-0.003326,1.010433,-0.003788,-0.00545,-0.010682,0.0,0.0,0.0,0.0,0.0,0.0,-0.007057,-0.003326,1.010433,-0.003788,-0.00545,-0.010682,-0.007057,-0.003326,1.010433,-0.003788,-0.00545,-0.010682,1.0
44,1464145370.0,-0.006454,-0.003065,1.008935,-0.003654,-0.005405,-0.010677,0.0,0.0,0.0,0.0,0.0,0.0,-0.006454,-0.003065,1.008935,-0.003654,-0.005405,-0.010677,-0.006454,-0.003065,1.008935,-0.003654,-0.005405,-0.010677,1.0
45,1464145670.0,-0.006624,-0.003019,1.008118,-0.003566,-0.00576,-0.01073,0.0,0.0,0.0,0.0,0.0,0.0,-0.006624,-0.003019,1.008118,-0.003566,-0.00576,-0.01073,-0.006624,-0.003019,1.008118,-0.003566,-0.00576,-0.01073,1.0
46,1464145670.0,-0.006624,-0.003019,1.008118,-0.003566,-0.00576,-0.01073,0.0,0.0,0.0,0.0,0.0,0.0,-0.006624,-0.003019,1.008118,-0.003566,-0.00576,-0.01073,-0.006624,-0.003019,1.008118,-0.003566,-0.00576,-0.01073,1.0
47,1464145970.0,-0.006849,-0.003051,1.00979,-0.003351,-0.005859,-0.010682,0.0,0.0,0.0,0.0,0.0,0.0,-0.006849,-0.003051,1.00979,-0.003351,-0.005859,-0.010682,-0.006849,-0.003051,1.00979,-0.003351,-0.005859,-0.010682,1.0
48,1464146270.0,-0.005781,-0.002648,1.00884,-0.003529,-0.005812,-0.010778,0.0,0.0,0.0,0.0,0.0,0.0,-0.005781,-0.002648,1.00884,-0.003529,-0.005812,-0.010778,-0.005781,-0.002648,1.00884,-0.003529,-0.005812,-0.010778,1.0
49,1464146270.0,-0.005781,-0.002648,1.00884,-0.003529,-0.005812,-0.010778,0.0,0.0,0.0,0.0,0.0,0.0,-0.005781,-0.002648,1.00884,-0.003529,-0.005812,-0.010778,-0.005781,-0.002648,1.00884,-0.003529,-0.005812,-0.010778,1.0
0,1464146570.0,-0.006389,-0.002678,1.008278,-0.003495,-0.005771,-0.010654,0.0,0.0,0.0,0.0,0.0,0.0,-0.006389,-0.002678,1.008278,-0.003495,-0.005771,-0.010654,-0.006389,-0.002678,1.008278,-0.003495,-0.005771,-0.010654,1.0
1,1464146870.0,-0.006652,-0.002696,1.008855,-0.003571,-0.005689,-0.010683,0.0,0.0,0.0,0.0,0.0,0.0,-0.006652,-0.002696,1.008855,-0.003571,-0.005689,-0.010683,-0.006652,-0.002696,1.008855,-0.003571,-0.005689,-0.010683,6.0
2,1464146870.0,-0.006652,-0.002696,1.008855,-0.003571,-0.005689,-0.010683,0.0,0.0,0.0,0.0,0.0,0.0,-0.006652,-0.002696,1.008855,-0.003571,-0.005689,-0.010683,-0.006652,-0.002696,1.008855,-0.003571,-0.005689,-0.010683,6.0
3,1464147170.0,-0.006682,-0.002998,1.00902,-0.003482,-0.005587,-0.010861,0.0,0.0,0.0,0.0,0.0,0.0,-0.006682,-0.002998,1.00902,-0.003482,-0.005587,-0.010861,-0.006682,-0.002998,1.00902,-0.003482,-0.005587,-0.010861,6.0
4,1464147471.0,-0.006634,-0.00307,1.009895,-0.003415,-0.005536,-0.010831,0.0,0.0,0.0,0.0,0.0,0.0,-0.006634,-0.00307,1.009895,-0.003415,-0.005536,-0.010831,-0.006634,-0.00307,1.009895,-0.003415,-0.005536,-0.010831,6.0
5,1464147471.0,-0.006634,-0.00307,1.009895,-0.003415,-0.005536,-0.010831,0.0,0.0,0.0,0.0,0.0,0.0,-0.006634,-0.00307,1.009895,-0.003415,-0.005536,-0.010831,-0.006634,-0.00307,1.009895,-0.003415,-0.005536,-0.010831,6.0
6,1464147771.0,-0.006761,-0.003107,1.009784,-0.003424,-0.005221,-0.011059,0.0,0.0,0.0,0.0,0.0,0.0,-0.006761,-0.003107,1.009784,-0.003424,-0.005221,-0.011059,-0.006761,-0.003107,1.009784,-0.003424,-0.005221,-0.011059,6.0
7,1464148071.0,-0.00642,-0.00336,1.008455,-0.003528,-0.005168,-0.010853,0.0,0.0,0.0,0.0,0.0,0.0,-0.00642,-0.00336,1.008455,-0.003528,-0.005168,-0.010853,-0.00642,-0.00336,1.008455,-0.003528,-0.005168,-0.010853,6.0
8,1464148071.0,-0.00642,-0.00336,1.008455,-0.003528,-0.005168,-0.010853,0.0,0.0,0.0,0.0,0.0,0.0,-0.00642,-0.00336,1.008455,-0.003528,-0.005168,-0.010853,-0.00642,-0.00336,1.008455,-0.003528,-0.005168,-0.010853,6.0
9,1464148371.0,-0.006239,-0.003184,1.008695,-0.003132,-0.005229,-0.010545,0.0,0.0,0.0,0.0,0.0,0.0,-0.006239,-0.003184,1.008695,-0.003132,-0.005229,-0.010545,-0.006239,-0.003184,1.008695,-0.003132,-0.005229,-0.010545,6.0
10,1464148671.0,-0.006733,-0.002609,1.009069,-0.003311,-0.005061,-0.010587,0.0,0.0,0.0,0.0,0.0,0.0,-0.006733,-0.002609,1.009069,-0.003311,-0.005061,-0.010587,-0.006733,-0.002609,1.009069,-0.003311,-0.005061,-0.010587,4.0
11,1464148671.0,-0.006733,-0.002609,1.009069,-0.003311,-0.005061,-0.010587,0.0,0.0,0.0,0.0,0.0,0.0,-0.006733,-0.002609,1.009069,-0.003311,-0.005061,-0.010587,-0.006733,-0.002609,1.009069,-0.003311,-0.005061,-0.010587,4.0
12,1464148971.0,-0.006357,-0.003262,1.009743,-0.003269,-0.005232,-0.010667,0.0,0.0,0.0,0.0,0.0,0.0,-0.006357,-0.003262,1.009743,-0.003269,-0.005232,-0.010667,-0.006357,-0.003262,1.009743,-0.003269,-0.005232,-0.010667,4.0
13,1464149457.0,0.008152,0.286904,0.950821,0.028089,0.075572,0.203574,0.0,0.0,0.0,0.0,0.0,0.0,0.008152,0.286904,0.950821,0.028089,0.075572,0.203574,0.008152,0.286904,0.950821,0.028089,0.075572,0.203574,4.0
14,1464149571.0,0.053882,0.242667,0.975853,-0.003048,-0.005932,-0.009637,0.0,0.0,0.0,0.0,0.0,0.0,0.053882,0.242667,0.975853,-0.003048,-0.005932,-0.009637,0.053882,0.242667,0.975853,-0.003048,-0.005932,-0.009637,1.0
15,1464149571.0,0.053882,0.242667,0.975853,-0.003048,-0.005932,-0.009637,0.0,0.0,0.0,0.0,0.0,0.0,0.053882,0.242667,0.975853,-0.003048,-0.005932,-0.009637,0.053882,0.242667,0.975853,-0.003048,-0.005932,-0.009637,1.0
16,1464149871.0,0.069532,0.2781,0.964287,-0.002806,-0.005424,-0.009476,0.0,0.0,0.0,0.0,0.0,0.0,0.069532,0.2781,0.964287,-0.002806,-0.005424,-0.009476,0.069532,0.2781,0.964287,-0.002806,-0.005424,-0.009476,1.0
17,1464149871.0,0.069532,0.2781,0.964287,-0.002806,-0.005424,-0.009476,0.0,0.0,0.0,0.0,0.0,0.0,0.069532,0.2781,0.964287,-0.002806,-0.005424,-0.009476,0.069532,0.2781,0.964287,-0.002806,-0.005424,-0.009476,1.0
18,1464150171.0,0.16676,0.1224,0.987189,-0.003805,-0.005799,-0.010681,0.0,0.0,0.0,0.0,0.0,0.0,0.16676,0.1224,0.987189,-0.003805,-0.005799,-0.010681,0.16676,0.1224,0.987189,-0.003805,-0.005799,-0.010681,1.0
19,1464150471.0,0.165685,0.137198,0.984179,-0.003615,-0.006051,-0.010078,0.0,0.0,0.0,0.0,0.0,0.0,0.165685,0.137198,0.984179,-0.003615,-0.006051,-0.010078,0.165685,0.137198,0.984179,-0.003615,-0.006051,-0.010078,1.0
